Simulation	SoftwareName	JaamSim	-
Simulation	SoftwareVersion	2024-09	-
Simulation	ConfigurationFile	C:\Users\MatsN\OneDrive - Norwegian School of Economics\Spring 25\BAN403 Simulation\Eksamensoppgaver\assignment 2\lever dette\task 2\task2-4_NightLogic.cfg	-
Simulation	ScenarioNumber	1.0	-
Simulation	ScenarioIndex	{ 1 }	-
Simulation	ReplicationNumber	1.0	-
Simulation	RunNumber	1.0	-
Simulation	RunIndex	{ 1 }	-
Simulation	PresentTimeAndDate	apr. 17, 2025 17:01	-
Simulation	PresentSimulationTime	0.0	min
Simulation	RunDuration	1440.0	min
Simulation	InitializationDuration	0.0	min

this.SimTime/1[min]	[Orderly1].State	[Orderly2].State	[Orderly3].State	[Orderly1].Utilisation	[Orderly2].Utilisation	[Orderly3].Utilisation
117.56635355	Working	Working	Working	0.9652227582421263	0.9366011822974782	0.8974114207071676
119.78574366666666	Idle	Working	Working	0.9658671109361926	0.9377758355167201	0.8993121817827008
119.78574366666666	Working	Working	Working	0.9658671109361926	0.9377758355167201	0.8993121817827008
124.9054983	Working	Idle	Working	0.9672661847905217	0.9403263433706931	0.9034392773137566
124.9054983	Working	Working	Working	0.9672661847905217	0.9403263433706931	0.9034392773137566
135.23814078333334	Working	Working	Idle	0.9697671568366911	0.9448856086493519	0.9108168367779002
135.23814078333334	Working	Working	Working	0.9697671568366911	0.9448856086493519	0.9108168367779002
139.41126385	Idle	Working	Working	0.9706721437917729	0.9465353974217867	0.9134864368182589
139.41126385	Working	Working	Working	0.9706721437917729	0.9465353974217867	0.9134864368182589
141.00983708333334	Working	Working	Working	0.9710046221982107	0.9471415046578502	0.914467207162252
141.8632992833333	Working	Idle	Working	0.97117906096464	0.9474595060574462	0.914981780035689
141.8632992833333	Working	Working	Working	0.97117906096464	0.9474595060574462	0.914981780035689
147.00931893333333	Working	Working	Idle	0.9721879297879467	0.9492986711948054	0.9179578187910468
147.00931893333333	Working	Working	Working	0.9721879297879467	0.9492986711948054	0.9179578187910468
149.7345822833333	Working	Working	Working	0.9726941269167645	0.9502214671921096	0.919451037967227
155.89863551666667	Working	Idle	Working	0.9737737698187685	0.9521896532835924	0.9226358515367253
155.89863551666667	Working	Working	Working	0.9737737698187685	0.9521896532835924	0.9226358515367253
159.48497643333334	Idle	Working	Working	0.974363519427116	0.9532647652251913	0.9243755402354468
159.48497643333334	Working	Working	Working	0.974363519427116	0.9532647652251913	0.9243755402354468
166.46158171666667	Working	Working	Idle	0.9754379751902198	0.9552234951764826	0.9275450523841456
166.46158171666667	Working	Working	Working	0.9754379751902198	0.9552234951764826	0.9275450523841456
172.75197945	Working	Idle	Working	0.9763323493425822	0.9568539368382522	0.930183345963777
172.75197945	Working	Working	Working	0.9763323493425822	0.9568539368382522	0.930183345963777
174.70667475	Working	Working	Working	0.9765971534524899	0.9573366740147019	0.9309644854691888
175.15870619999998	Idle	Working	Working	0.9766575490953244	0.9574467751083066	0.931142645175959
175.15870619999998	Working	Working	Working	0.9766575490953244	0.9574467751083066	0.931142645175959
180.2227668	Working	Working	Idle	0.977313446172218	0.9586424737062318	0.9330774607587851
180.2227668	Working	Working	Working	0.977313446172218	0.9586424737062318	0.9330774607587851
187.79757198333334	Working	Idle	Working	0.9782285071270097	0.9603106273529024	0.9357767778573638
187.79757198333334	Working	Working	Working	0.9782285071270097	0.9603106273529024	0.9357767778573638
194.75547121666665	Working	Working	Working	0.9790063227776982	0.9617285831812421	0.9380712382148411
195.31361826666665	Working	Working	Idle	0.9790663163363362	0.9618379512764434	0.9382482118227609
195.31361826666665	Working	Working	Working	0.9790663163363362	0.9618379512764434	0.9382482118227609
196.56786803333333	Idle	Working	Working	0.9791998888683747	0.9620814536412293	0.9386422343386863
196.56786803333333	Working	Working	Working	0.9791998888683747	0.9620814536412293	0.9386422343386863
202.31886515	Working	Idle	Working	0.9797911405989319	0.9631593039475554	0.9403863541128936
202.31886515	Working	Working	Working	0.9797911405989319	0.9631593039475554	0.9403863541128936
212.90038831666664	Working	Working	Idle	0.9807955563992745	0.9649903512360894	0.9433492569990342
212.90038831666664	Working	Working	Working	0.9807955563992745	0.9649903512360894	0.9433492569990342
216.27861448333334	Idle	Working	Working	0.9810955257422592	0.9655371945373682	0.9442341296103376
216.27861448333334	Working	Working	Working	0.9810955257422592	0.9655371945373682	0.9442341296103376
218.1182246333333	Working	Idle	Working	0.9812549661685851	0.9658278540035046	0.9447044592279789
218.1182246333333	Working	Working	Working	0.9812549661685851	0.9658278540035046	0.9447044592279789
222.25727871666666	Working	Working	Working	0.9816040512886322	0.9664642352335805	0.9457342173314889
230.34087548333335	Working	Working	Idle	0.9822496398373902	0.9676411414125844	0.9476386240261294
230.34087548333335	Working	Working	Working	0.9822496398373902	0.9676411414125844	0.9476386240261294
233.63761724999998	Working	Idle	Working	0.9825001061553157	0.9680977408330137	0.9483774688113358
233.63761724999998	Working	Working	Working	0.9825001061553157	0.9680977408330137	0.9483774688113358
235.99081423333334	Idle	Working	Working	0.9826746074279085	0.9684158561811772	0.9488922260702564
235.99081423333334	Working	Working	Working	0.9826746074279085	0.9684158561811772	0.9488922260702564
245.01924583333331	Working	Working	Working	0.9833130108367847	0.9695796638696018	0.9507754374873171
251.56426835	Working	Working	Idle	0.9837471612052968	0.9703711188176511	0.9520561275953826
251.56426835	Working	Working	Working	0.9837471612052968	0.9703711188176511	0.9520561275953826
254.00352536666665	Idle	Working	Working	0.9839032411298313	0.9706556520981074	0.9525165441466895
254.00352536666665	Working	Working	Working	0.9839032411298313	0.9706556520981074	0.9525165441466895
255.18973493333334	Working	Idle	Working	0.9839780643956225	0.9707920547093564	0.9527372635639745
255.18973493333334	Working	Working	Working	0.9839780643956225	0.9707920547093564	0.9527372635639745
260.0838145833333	Working	Working	Working	0.9842795542408119	0.971341669882043	0.9536266214694844
263.80934826666663	Working	Working	Working	0.9845015594524457	0.9717463847826485	0.9542815094969958
266.36433653333336	Working	Working	Idle	0.9846502217481042	0.9720173957457179	0.9547200449568293
266.36433653333336	Working	Working	Working	0.9846502217481042	0.9720173957457179	0.9547200449568293
272.0561055333333	Idle	Working	Working	0.9849713591540806	0.9726028283686012	0.9556673607464561
272.0561055333333	Working	Working	Working	0.9849713591540806	0.9726028283686012	0.9556673607464561
272.6323735666667	Working	Idle	Working	0.9850031254670488	0.9726607382712602	0.9557610674567081
272.6323735666667	Working	Working	Working	0.9850031254670488	0.9726607382712602	0.9557610674567081
283.19546168333335	Working	Working	Idle	0.9855625034536328	0.9736804828284953	0.9574111636124317
283.19546168333335	Working	Working	Working	0.9855625034536328	0.9736804828284953	0.9574111636124317
291.98638181666666	Idle	Working	Working	0.9859971774212156	0.974472892296235	0.9586933982732586
291.98638181666666	Working	Working	Working	0.9859971774212156	0.974472892296235	0.9586933982732586
294.26996633333334	Working	Idle	Working	0.9861058416835897	0.974670986952764	0.9590139444618981
294.26996633333334	Working	Working	Working	0.9861058416835897	0.974670986952764	0.9590139444618981
299.47575566666666	Working	Working	Idle	0.9863473639430401	0.975111281378774	0.9597264053763407
299.47575566666666	Working	Working	Working	0.9863473639430401	0.975111281378774	0.9597264053763407
310.07851896666665	Working	Idle	Working	0.9868141994691367	0.9759623212807338	0.9611035126730921
310.07851896666665	Working	Working	Working	0.9868141994691367	0.9759623212807338	0.9611035126730921
310.74762771666667	Idle	Working	Working	0.9868425914300851	0.9760140797487835	0.961187265460542
310.74762771666667	Working	Working	Working	0.9868425914300851	0.9760140797487835	0.961187265460542
315.34541405	Working	Working	Idle	0.9870344285414225	0.9763637982841099	0.9617531613083137
315.34541405	Working	Working	Working	0.9870344285414225	0.9763637982841099	0.9617531613083137
315.94198078333335	Working	Working	Working	0.9870589103421369	0.9764084285406244	0.9618253796047305
322.1317513833333	Idle	Working	Working	0.9873075737413586	0.9768617412451313	0.9625589060018461
322.1317513833333	Working	Working	Working	0.9873075737413586	0.9768617412451313	0.9625589060018461
328.3157642833333	Working	Idle	Working	0.9875466427604386	0.9772975634205785	0.9632641301593888
328.3157642833333	Working	Working	Working	0.9875466427604386	0.9772975634205785	0.9632641301593888
334.39255145	Working	Working	Idle	0.9877729528296284	0.9777101260648708	0.963931716986415
334.39255145	Working	Working	Working	0.9877729528296284	0.9777101260648708	0.963931716986415
339.24744343333333	Idle	Working	Working	0.9879479312839583	0.9780291113140506	0.9644478818726796
339.24744343333333	Working	Working	Working	0.9879479312839583	0.9780291113140506	0.9644478818726796
342.7956829833333	Working	Working	Working	0.9880726808913788	0.9782565295111111	0.9648158778477974
346.2373741166667	Working	Idle	Working	0.988191241599983	0.9784726653623615	0.965165617333762
346.2373741166667	Working	Working	Working	0.988191241599983	0.9784726653623615	0.965165617333762
350.62396441666664	Working	Working	Idle	0.9883389787494924	0.978741989786502	0.9656014237264152
350.62396441666664	Working	Working	Working	0.9883389787494924	0.978741989786502	0.9656014237264152
359.9326089333333	Idle	Working	Working	0.9886405582641797	0.9792917684264413	0.9664910461458989
359.9326089333333	Working	Working	Working	0.9886405582641797	0.9792917684264413	0.9664910461458989
363.0829725666666	Working	Idle	Working	0.9887391207825114	0.9794714476308907	0.9667817934339547
363.0829725666666	Working	Working	Working	0.9887391207825114	0.9794714476308907	0.9667817934339547
370.1452991833333	Working	Working	Working	0.9889539769679072	0.9798631298759924	0.9674155927146882
372.16555478333333	Working	Working	Idle	0.9890139389649311	0.9799724404344566	0.9675924732197342
372.16555478333333	Working	Working	Working	0.9890139389649311	0.9799724404344566	0.9675924732197342
375.5403685333333	Idle	Working	Working	0.9891126657941778	0.9801524191772606	0.96788370520475
375.5403685333333	Working	Working	Working	0.9891126657941778	0.9801524191772606	0.96788370520475
380.41219936666664	Working	Idle	Working	0.9892520967865726	0.9804066014994373	0.9682950094570754
380.41219936666664	Working	Working	Working	0.9892520967865726	0.9804066014994373	0.9682950094570754
389.22443161666666	Working	Working	Idle	0.9894954345927937	0.9808502056623019	0.9690128260108509
389.22443161666666	Working	Working	Working	0.9894954345927937	0.9808502056623019	0.9690128260108509
392.30933926666665	Idle	Working	Working	0.9895780367919796	0.9810007892480985	0.969256492323434
392.30933926666665	Working	Working	Working	0.9895780367919796	0.9810007892480985	0.969256492323434
397.17522586666666	Working	Working	Working	0.9897057187011644	0.9812335530233477	0.9696331382275533
397.3900037666666	Working	Idle	Working	0.9897112824649694	0.9812436957497223	0.9696495506454282
397.3900037666666	Working	Working	Working	0.9897112824649694	0.9812436957497223	0.9696495506454282
403.9747599666667	Working	Working	Working	0.9898789877359235	0.9815494220052715	0.9701442605366519
405.4360502166666	Working	Working	Idle	0.9899154663286233	0.9816159223811415	0.9702518678916493
405.4360502166666	Working	Working	Working	0.9899154663286233	0.9816159223811415	0.9702518678916493
407.8802470833333	Idle	Working	Working	0.9899758972658349	0.9817260878163001	0.9704301317124848
407.8802470833333	Working	Working	Working	0.9899758972658349	0.9817260878163001	0.9704301317124848
412.32522131666667	Working	Idle	Working	0.9900839597273631	0.9819230853915135	0.9707489026627588
412.32522131666667	Working	Working	Working	0.9900839597273631	0.9819230853915135	0.9707489026627588
418.76467648333335	Working	Working	Working	0.9902364413007916	0.982201058887632	0.9711987045215515
420.47464684999994	Working	Working	Idle	0.9902761473714762	0.9822734429471425	0.9713158325390403
420.47464684999994	Working	Working	Working	0.9902761473714762	0.9822734429471425	0.9713158325390403
424.20343456666666	Idle	Working	Working	0.9903616209421392	0.9824292610353789	0.9715679690437824
424.20343456666666	Working	Working	Working	0.9903616209421392	0.9824292610353789	0.9715679690437824
428.46712864999995	Working	Idle	Working	0.990457532849994	0.9826041081840955	0.9718508973574365
428.46712864999995	Working	Working	Working	0.990457532849994	0.9826041081840955	0.9718508973574365
438.37165244999994	Working	Working	Idle	0.9906731343663552	0.9829971491655319	0.972486895272707
438.37165244999994	Working	Working	Working	0.9906731343663552	0.9829971491655319	0.972486895272707
439.33703913333335	Idle	Working	Working	0.9906936289549693	0.983034510745167	0.972547351784576
439.33703913333335	Working	Working	Working	0.9906936289549693	0.983034510745167	0.972547351784576
440.4056823833333	Working	Working	Working	0.9907162108402562	0.9830756774609937	0.9726139655645147
446.68947984999994	Working	Idle	Working	0.9908468104031173	0.9833137601110069	0.9729992181875798
446.68947984999994	Working	Working	Working	0.9908468104031173	0.9833137601110069	0.9729992181875798
446.80814365	Working	Working	Working	0.990849241317314	0.9833181916610156	0.9730063890850182
453.41426785	Idle	Working	Working	0.9909825654155361	0.9835612411316257	0.973399678751787
453.41426785	Working	Working	Working	0.9909825654155361	0.9835612411316257	0.973399678751787
457.65591421666664	Working	Working	Idle	0.9910661407992549	0.9837135988301947	0.9736462158388642
457.65591421666664	Working	Working	Working	0.9910661407992549	0.9837135988301947	0.9736462158388642
462.85638854999996	Working	Idle	Working	0.9911665181660158	0.9838965864984242	0.9739423167062317
462.85638854999996	Working	Working	Working	0.9911665181660158	0.9838965864984242	0.9739423167062317
463.6541192333333	Working	Working	Working	0.9911817164338782	0.9839242928996482	0.9739871497242891
469.28744206666664	Idle	Working	Working	0.99128757104176	0.9841172655636334	0.9742994077782717
469.28744206666664	Working	Working	Working	0.99128757104176	0.9841172655636334	0.9742994077782717
478.29130284999997	Working	Working	Working	0.9914515830088546	0.9844162589362319	0.9747832228780546
478.4879463833333	Working	Idle	Working	0.9914550961400301	0.9844226633648671	0.9747935861822716
478.4879463833333	Working	Working	Working	0.9914550961400301	0.9844226633648671	0.9747935861822716
478.5913326333333	Working	Working	Idle	0.9914569420271292	0.9844260284120583	0.9747990313218361
478.5913326333333	Working	Working	Working	0.9914569420271292	0.9844260284120583	0.9747990313218361
485.8888749166666	Idle	Working	Working	0.9915852498151945	0.9846599331628142	0.9751775234915558
485.8888749166666	Working	Working	Working	0.9915852498151945	0.9846599331628142	0.9751775234915558
492.66821009999995	Working	Working	Working	0.9917010405457862	0.9848710193516367	0.975519091883592
495.807196	Working	Idle	Working	0.9917535817693134	0.9849668018600789	0.9756740820209205
495.807196	Working	Working	Working	0.9917535817693134	0.9849668018600789	0.9756740820209205
501.2647071	Working	Working	Idle	0.9918433645096335	0.9851304755529502	0.9759389300453437
501.2647071	Working	Working	Working	0.9918433645096335	0.9851304755529502	0.9759389300453437
502.96819151666665	Working	Working	Working	0.9918709899175314	0.9851808365968612	0.9760204215957189
504.6928280166666	Idle	Working	Working	0.9918987683734928	0.9852314766469784	0.9761023646190292
504.6928280166666	Working	Working	Working	0.9918987683734928	0.9852314766469784	0.9761023646190292
510.75332531666663	Working	Idle	Working	0.9919948959755376	0.9854067170056202	0.9763859292039743
510.75332531666663	Working	Working	Working	0.9919948959755376	0.9854067170056202	0.9763859292039743
516.2916720166667	Working	Working	Idle	0.9920807680588192	0.9855632615812829	0.9766392412718522
516.2916720166667	Working	Working	Working	0.9920807680588192	0.9855632615812829	0.9766392412718522
517.46482305	Working	Working	Working	0.9920987218495335	0.9855959912932161	0.9766922027428946
525.8390401333332	Idle	Working	Working	0.9922245531656165	0.9858253814422439	0.9770633896253212
525.8390401333332	Working	Working	Working	0.9922245531656165	0.9858253814422439	0.9770633896253212
529.4871894166666	Working	Idle	Working	0.9922781257380288	0.9859230440969152	0.9772214221148185
529.4871894166666	Working	Working	Working	0.9922781257380288	0.9859230440969152	0.9772214221148185
531.9184739833333	Working	Working	Idle	0.9923134207590464	0.9859873868248084	0.9773255380791469
531.9184739833333	Working	Working	Working	0.9923134207590464	0.9859873868248084	0.9773255380791469
542.8325633666667	Idle	Working	Working	0.9924679656750099	0.9862691217887899	0.9777814265442537
542.8325633666667	Working	Working	Working	0.9924679656750099	0.9862691217887899	0.9777814265442537
543.0630565666667	Working	Working	Working	0.9924711625094718	0.9862749496093707	0.9777908568121265
548.2166682333333	Working	Idle	Working	0.9925419387316773	0.9864039744711042	0.977999637949352
548.2166682333333	Working	Working	Working	0.9925419387316773	0.9864039744711042	0.977999637949352
548.8922849166667	Working	Working	Idle	0.9925511186577877	0.9864207094515852	0.9780267176005862
548.8922849166667	Working	Working	Working	0.9925511186577877	0.9864207094515852	0.9780267176005862
561.2620982666666	Idle	Working	Working	0.9927152866501644	0.986719987257851	0.9785109929557316
561.2620982666666	Working	Working	Working	0.9927152866501644	0.986719987257851	0.9785109929557316
564.5255210666667	Working	Working	Idle	0.9927573982974685	0.9867967566770351	0.9786352171279267
564.5255210666667	Working	Working	Working	0.9927573982974685	0.9867967566770351	0.9786352171279267
566.1301297833332	Working	Idle	Working	0.9927779263372454	0.9868341792380503	0.9786957723166063
566.1301297833332	Working	Working	Working	0.9927779263372454	0.9868341792380503	0.9786957723166063
574.6272417333333	Working	Working	Working	0.992884720383832	0.9870288644962543	0.9790108015990469
578.4141980166665	Idle	Working	Working	0.9929313050854915	0.9871137882814353	0.9791482207305954
578.4141980166665	Working	Working	Working	0.9929313050854915	0.9871137882814353	0.9791482207305954
581.50710505	Working	Idle	Working	0.9929689019024995	0.9871823271771962	0.9792591267095587
581.50710505	Working	Working	Working	0.9929689019024995	0.9871823271771962	0.9792591267095587
583.2723134333334	Working	Working	Idle	0.9929901807340503	0.9872211184295847	0.9793218966414872
583.2723134333334	Working	Working	Working	0.9929901807340503	0.9872211184295847	0.9793218966414872
589.2099629166667	Working	Working	Working	0.9930608208324232	0.9873498951379394	0.9795302762301744
593.7567038833333	Working	Working	Working	0.9931139581696354	0.9874467643600177	0.9796870248294439
596.1266032666666	Working	Idle	Working	0.9931413336066617	0.9874966697077056	0.9797677789965396
596.1266032666666	Working	Working	Working	0.9931413336066617	0.9874966697077056	0.9797677789965396
600.9943658999999	Idle	Working	Working	0.9931968854751623	0.9875979406137947	0.9799316501656854
600.9943658999999	Working	Working	Working	0.9931968854751623	0.9875979406137947	0.9799316501656854
604.2704638333332	Working	Working	Idle	0.9932337690740952	0.9876651793149328	0.9800404522391817
604.2704638333332	Working	Working	Working	0.9932337690740952	0.9876651793149328	0.9800404522391817
615.0432963999999	Working	Idle	Working	0.9933522834507232	0.987881230703116	0.9803900550515238
615.0432963999999	Working	Working	Working	0.9933522834507232	0.987881230703116	0.9803900550515238
622.05107075	Working	Working	Idle	0.993427173921475	0.9880177558288261	0.9806109727151637
622.05107075	Working	Working	Working	0.993427173921475	0.9880177558288261	0.9806109727151637
622.5463167833333	Idle	Working	Working	0.9934324027148282	0.9880272879049724	0.9806263970114677
622.5463167833333	Working	Working	Working	0.9934324027148282	0.9880272879049724	0.9806263970114677
626.3347374166666	Working	Working	Working	0.9934721271937371	0.9880997055226266	0.9807435793309515
632.2141385333333	Working	Idle	Working	0.9935328344451688	0.9882103746778613	0.9809226582446994
632.2141385333333	Working	Working	Working	0.9935328344451688	0.9882103746778613	0.9809226582446994
635.0916344333333	Working	Working	Working	0.993562136110251	0.9882637915340875	0.9810090945472855
640.9783020333333	Working	Working	Idle	0.9936212606775768	0.9883715754604763	0.9811835047378777
640.9783020333333	Working	Working	Working	0.9936212606775768	0.9883715754604763	0.9811835047378777
642.1915156333332	Idle	Working	Working	0.993633311246774	0.9883935436155431	0.9812190524326087
642.1915156333332	Working	Working	Working	0.993633311246774	0.9883935436155431	0.9812190524326087
648.2562607166667	Working	Idle	Working	0.9936928746426915	0.9885021275252682	0.9813947571134914
648.2562607166667	Working	Working	Working	0.9936928746426915	0.9885021275252682	0.9813947571134914
649.4639605	Working	Working	Working	0.9937046029515597	0.9885235082006268	0.9814293541799486
654.4980666166666	Idle	Working	Working	0.9937530243272749	0.9886117802376456	0.9815721912737179
654.4980666166666	Working	Working	Working	0.9937530243272749	0.9886117802376456	0.9815721912737179
658.2876596166666	Working	Working	Idle	0.9937889865619222	0.9886773392941818	0.9816782754360659
658.2876596166666	Working	Working	Working	0.9937889865619222	0.9886773392941818	0.9816782754360659
662.9760561666666	Working	Working	Working	0.9938329092552144	0.9887574102453062	0.98180784197084
667.0889716166665	Working	Idle	Working	0.9938709322534724	0.9888267260683337	0.9819200051319932
667.0889716166665	Working	Working	Working	0.9938709322534724	0.9888267260683337	0.9819200051319932
671.4549724999999	Idle	Working	Working	0.993910785283521	0.9888993780343674	0.9820375666615033
671.4549724999999	Working	Working	Working	0.993910785283521	0.9888993780343674	0.9820375666615033
675.4384473833333	Working	Working	Working	0.9939466971182356	0.9889648452119627	0.9821435021502583
677.0152350499999	Working	Working	Idle	0.9939607954321767	0.9889905464001617	0.982185090439741
677.0152350499999	Working	Working	Working	0.9939607954321767	0.9889905464001617	0.982185090439741
679.2192724333332	Working	Working	Working	0.9939803923917644	0.9890262716045086	0.9822428990565532
681.7557593666666	Working	Idle	Working	0.9940027884710528	0.9890670995965025	0.982308964731684
681.7557593666666	Working	Working	Working	0.9940027884710528	0.9890670995965025	0.982308964731684
687.6121010999999	Idle	Working	Working	0.9940538662809174	0.9891602143057941	0.9824596379789726
687.6121010999999	Working	Working	Working	0.9940538662809174	0.9891602143057941	0.9824596379789726
688.1657089666666	Working	Working	Working	0.9940586497601874	0.989168934575571	0.9824737486535856
692.4553347	Working	Working	Working	0.9940954552660477	0.9892360309132489	0.9825823203621377
697.1200412833333	Working	Idle	Working	0.9941349649158367	0.989308056897998	0.9826988689621801
697.1200412833333	Working	Working	Working	0.9941349649158367	0.989308056897998	0.9826988689621801
697.5693311333332	Working	Working	Idle	0.994138742462549	0.9893149433554413	0.9827100122596589
697.5693311333332	Working	Working	Working	0.994138742462549	0.9893149433554413	0.9827100122596589
704.5034395	Idle	Working	Working	0.9941964321666026	0.9894201115299641	0.9828801897803462
704.5034395	Working	Working	Working	0.9941964321666026	0.9894201115299641	0.9828801897803462
705.53247965	Working	Working	Working	0.9942048968432632	0.9894355426126318	0.9829051595338083
710.8034437499999	Working	Idle	Working	0.9942478704402028	0.9895138833636712	0.9830319263512525
710.8034437499999	Working	Working	Working	0.9942478704402028	0.9895138833636712	0.9830319263512525
714.5293552333333	Working	Working	Idle	0.9942778649049838	0.9895685631918754	0.9831204063276103
714.5293552333333	Working	Working	Working	0.9942778649049838	0.9895685631918754	0.9831204063276103
720.0	Working	Working	Working	0.994321342361111	0.9896478224768518	0.9832486594675925
