Scenario	Replication	([CycleTime].SampleAverage)/1[min]		[TransportToLab].WorkingTime/[TransportToLab].TotalTime		[FillForm].WorkingTime/[FillForm].TotalTime		[TakeX-ray].WorkingTime/[TakeX-ray].TotalTime		[DevelopX-Ray].WorkingTime/[DevelopX-Ray].TotalTime		[Inspection].WorkingTime/[Inspection].TotalTime		[TransportToWard].WorkingTime/[TransportToWard].TotalTime		[MessengerTransfer].WorkingTime/[MessengerTransfer].TotalTime		[Orderly1].WorkingTime/[Orderly1].TotalTime		[Orderly2].WorkingTime/[Orderly2].TotalTime		[Orderly3].WorkingTime/[Orderly3].TotalTime		[X-RayTech1].WorkingTime/[X-RayTech1].TotalTime		[X-RayTech2].WorkingTime/[X-RayTech2].TotalTime		[X-RayTech3].WorkingTime/[X-RayTech3].TotalTime		[X-RayRoom1].WorkingTime/[X-RayRoom1].TotalTime		[X-RayRoom2].WorkingTime/[X-RayRoom2].TotalTime		[DRTech1].WorkingTime/[DRTech1].TotalTime		[DRTech2].WorkingTime/[DRTech2].TotalTime		[DarkRoom1].WorkingTime/[DarkRoom1].TotalTime		[InMonday].SampleAverage		[InTuesday].SampleAverage		[InWednesday].SampleAverage		[InThursday].SampleAverage		[InFriday].SampleAverage		[OutMonday].SampleAverage		[OutTuesday].SampleAverage		[OutWednesday].SampleAverage		[OutThursday].SampleAverage		[OutFriday].SampleAverage		[TransportLabQueue].QueueLengthAverage		[WaitingArea].QueueLengthAverage		[WaitingX-Ray].QueueLengthAverage		[WaitingDevelop].QueueLengthAverage		[InspectionQueue].QueueLengthAverage		[ReturnQueue].QueueLengthAverage		[PatientWardQueue].QueueLengthAverage		[AvgQueueLength].Value		([TransportLabQueue].AverageQueueTime+[WaitingArea].AverageQueueTime+[WaitingX-Ray].AverageQueueTime+[WaitingDevelop].AverageQueueTime+[InspectionQueue].AverageQueueTime+[ReturnQueue].AverageQueueTime+[PatientWardQueue].AverageQueueTime)/1[min]		[PatientEnterPhysiciansOffice].NumberAdded/2	
1	84	251.93138097445038		0.6558697894976852		0.4473556793287037		0.9025566719560185		0.987143167412037		0.15463651348148147		0.4827362239212963		0.06648357964351852		0.8989891060578704		0.8364848617476851		0.768095488261574		0.9974205400277777		0.9976003333726852		0.9981451891666666		0.6790353762384259		0.6552590810833333		0.5606473771180555		0.5828650094583333		0.987143167412037		3.5416666666666745		4.27083333333334		4.104166666666676		3.8125000000000098		3.4583333333333406		1.8854166666666714		1.6770833333333366		2.177083333333336		1.9062500000000049		1.8854166666666714		25.05628552128006		81.27828895622446		0.817716977238428		171.83376043796528		0.2300602604305549		0.05926679938194336		1.7593669304768522		280.80468562256704		2194.02144289133		455.0	
1	85	343.7272625003592		0.6778235928472222		0.4533206169236111		0.900912323486111		0.9839031240092592		0.1566589185462963		0.4690106658634259		0.060807055407407405		0.905405899236111		0.8513064629351851		0.799549180636574		0.9977719743263888		0.9975158742060184		0.9974632987060185		0.6628171953935185		0.6673484626342593		0.5781097926527777		0.5638803189259259		0.9839031240092592		4.250000000000007		3.916666666666677		3.5000000000000075		3.7916666666666763		4.354166666666672		1.8854166666666714		1.781250000000004		1.9895833333333388		1.6770833333333366		1.8854166666666714		28.284981387365765		82.42322112212038		0.7427040996273164		180.27091423592813		0.24847849732175933		0.05344257321759437		1.7200972833958346		293.495360701655		2253.6820742729465		440.0	
1	86	293.31493098967445		0.610478565099537		0.4372545817685185		0.8889454223680555		0.9856750807060185		0.15319839638425928		0.46951808357407404		0.060664656175925924		0.8711128718101852		0.7984976985763889		0.7372315685393518		0.997669243622685		0.9976017098842592		0.9963119817916666		0.6765129795949073		0.6586880963611111		0.5766142965254629		0.5644439579351851		0.9856750807060185		3.437500000000007		3.479166666666674		3.8333333333333433		3.520833333333341		3.87500000000001		1.781250000000004		1.781250000000004		1.781250000000004		1.781250000000004		1.9895833333333388		20.19438419189813		42.7300640274722		0.6797013716064826		183.16736728660396		0.303751356604167		0.0654473799305557		1.788592696877315		248.62555695438866		1965.5737641750227		435.0	
1	87	278.6321535515556		0.6179514309166667		0.45618980154166666		0.8985836688958333		0.9867276244189814		0.15538212333333332		0.4740308009444444		0.06261696627083332		0.8827737202708333		0.812254655625		0.7271840822314813		0.9969298000810184		0.9970314665046295		0.996057978099537		0.6563437887754628		0.661946862212963		0.580364957287037		0.5631512351574074		0.9867276244189814		3.562500000000008		3.8333333333333433		3.6250000000000084		3.7500000000000093		3.562500000000008		1.8854166666666714		1.8854166666666714		1.8854166666666714		1.8854166666666714		1.8854166666666714		21.799728352092572		57.100486948006846		0.7034704579999995		172.88346958939135		0.19913096506944394		0.06568915015277904		1.764448072662039		254.31729257030563		1996.3234820230848		450.0	
1	88	337.01471659159154		0.6767934322800926		0.43699828722222217		0.8880444325300926		0.987418960900463		0.15239831868055556		0.47581919408101847		0.061007410120370364		0.9057399180694444		0.8427177236273148		0.7835382658773148		0.9976798994999999		0.997520808275463		0.9965018176458333		0.6616691600694443		0.6688504197384258		0.5814286246018519		0.5601924705671296		0.987418960900463		3.7083333333333424		4.06250000000001		3.8541666666666767		3.562500000000008		4.166666666666675		1.8854166666666714		1.8854166666666714		1.8854166666666714		1.781250000000004		1.8854166666666714		28.534227080733817		74.37952091712027		0.704539573245369		174.13406986445344		0.23652670907407394		0.05862501096527723		1.7739351921365754		279.5849176386547		2175.0837785461777		445.0	
1	89	298.0979414184117		0.6833821657569444		0.4413003890254629		0.8915250885277778		0.9847719076898147		0.1579630243935185		0.46631145646064814		0.06137828774768519		0.9118398407662036		0.8417519206504629		0.7898484301203703		0.9981709637337963		0.9982448593472222		0.9975591543587962		0.6568628617222222		0.6754299839513889		0.5753011761736111		0.5689806362916666		0.9847719076898147		4.145833333333342		4.145833333333342		3.9375000000000107		3.479166666666674		3.87500000000001		1.781250000000004		1.9895833333333388		1.6770833333333366		1.781250000000004		1.6770833333333366		26.877701077326428		94.21840651938649		0.9267254513356477		181.42618768559717		0.20201589431018416		0.059088269099537315		1.7203395619560167		305.2284485647013		2321.2770917008206		425.0	
1	90	286.65888423198874		0.6533319032013889		0.4459614873634259		0.8884745786018519		0.9842698456041666		0.15898028593287036		0.4616482123958333		0.06148306768287037		0.8869193737453703		0.8296487106574074		0.757897528974537		0.9977046851875		0.9973347383472222		0.9974758631018518		0.6486571099930555		0.6704412562430555		0.5724849570486111		0.5725810164189815		0.9842698456041666		4.145833333333342		3.7083333333333424		3.770833333333343		3.687500000000009		3.770833333333343		1.8854166666666714		1.8854166666666714		1.8854166666666714		1.6770833333333366		1.8854166666666714		22.43975639620604		69.65215474160415		0.7168715187615733		185.31762477686348		0.22760397285416661		0.06012965566898227		1.8473089986550937		280.0338460877593		2171.8242355788734		440.0	
1	91	290.7567050543851		0.6561141165185186		0.43362166827546295		0.8960585403310185		0.9850044307476852		0.15187375390972224		0.4541854235949074		0.057821301171296295		0.9000494799837964		0.8477330294143518		0.7800707718726851		0.9982590817731481		0.9984930111689815		0.9977844235555555		0.6777603137407406		0.6668961806041667		0.5685054308287036		0.5699250273449074		0.9850044307476852		4.104166666666676		3.9375000000000107		3.5833333333333415		3.5833333333333415		4.333333333333339		1.781250000000004		1.781250000000004		1.6770833333333366		1.7604166666666705		1.8020833333333375		26.683804357604167		88.07146455817364		0.7529124162222225		181.47836755595333		0.23105804062962887		0.062382861576389205		1.8588049399583304		298.90773668948805		2315.456589054261		420.0	
1	92	335.7024760248131		0.6721531106157407		0.4361824165949074		0.8790662846249999		0.9890803224166667		0.15029116817824073		0.47693014191203703		0.060430342125		0.8918015837546296		0.838997569074074		0.7759917262824073		0.9986552808217591		0.9984376079004629		0.9983824804537036		0.6677190591666666		0.6651146645995369		0.5679471981527777		0.5729056804259259		0.9890803224166667		4.020833333333344		3.958333333333344		3.916666666666677		3.7916666666666763		3.7916666666666763		1.8854166666666714		1.781250000000004		1.9895833333333388		1.6770833333333366		1.9895833333333388		25.957706728423673		83.8190021131828		0.7080901425879632		179.39940063531273		0.2428089688842593		0.05310025881481479		1.77020963071065		291.70750950903266		2243.043757325635		445.0	
1	93	335.1439201010344		0.6835667579444444		0.44739073431018517		0.8910458304143518		0.9855578361666667		0.1428411407523148		0.4790286286967593		0.060741746680555556		0.9061115034675926		0.8466829287893518		0.7975293838819444		0.997820516449074		0.9979396061527778		0.9975942439837961		0.6545018222291666		0.6806437148518517		0.5693201140532407		0.5613662906226852		0.9855578361666667		4.020833333333344		3.8125000000000098		4.125000000000009		3.8125000000000098		4.104166666666676		1.781250000000004		1.8854166666666714		1.6770833333333366		1.9895833333333388		1.781250000000004		29.334302282502367		81.66318764816666		0.6838304276828702		187.2641688808913		0.2382788045902783		0.06233809408101835		1.8095860053287012		300.81741333865295		2286.9017876198677		435.0	
1	94	319.32540981992605		0.6546965912777778		0.4367575167546296		0.8994196996180556		0.9827061365671296		0.15896172469675926		0.4798096805578703		0.06447388914814814		0.8898541085624999		0.8366872881921297		0.7711444650810184		0.9977966408842592		0.9975710174236111		0.9974892402592592		0.6621460359351852		0.6799478719398148		0.5718746622175925		0.5713858784398148		0.9827061365671296		3.8125000000000098		3.770833333333343		4.229166666666674		3.2500000000000058		4.06250000000001		1.9895833333333388		1.9895833333333388		1.781250000000004		1.781250000000004		1.8854166666666714		25.0702501204259		79.26709711838663		0.7602563492685183		160.90639264611363		0.22926670385879652		0.06033882580555634		1.6837949623055575		267.7481300223058		2095.6363804331468		450.0	
1	95	361.6713893506436		0.6718656912060185		0.4452432751527778		0.8955412648101851		0.9890417036828704		0.15054337518287036		0.4716498070925925		0.06312771564583333		0.9098488309305556		0.8345757888541666		0.7824245345787036		0.9981221250787037		0.998271903199074		0.9978117257222222		0.6822483913680556		0.650330295386574		0.5729348454837963		0.5691204765509259		0.9890417036828704		4.125000000000009		3.8958333333333437		3.916666666666677		3.7916666666666763		3.7500000000000093		1.6770833333333366		1.8854166666666714		1.781250000000004		2.093750000000004		1.781250000000004		26.621406151710655		91.7786244571436		0.6717760191898132		178.8758784112736		0.213263269122687		0.050372161668982784		1.7694008948078688		299.7674580957945		2322.762520200517		440.0	
1	96	331.62507382179587		0.629267494775463		0.44019171882407404		0.887506781875		0.9827841470601852		0.15497512049537035		0.48448027431481483		0.061432606625		0.887606415511574		0.8093976264814814		0.7474257943009258		0.9987730045138888		0.9987491425671295		0.9973360575601852		0.6652726578865741		0.6666419940208334		0.5662903000995371		0.5723982405949074		0.9827841470601852		4.06250000000001		4.000000000000011		3.166666666666672		3.2708333333333393		4.000000000000011		1.8854166666666714		1.9895833333333388		1.8854166666666714		1.8854166666666714		1.781250000000004		21.055721415636608		61.571753981861164		0.7166886565856477		175.40397183197234		0.21466637361574273		0.06411209110647952		1.7136274512407421		260.525875428403		2042.2275200238148		450.0	
1	97	315.3398562037686		0.6338252545949075		0.44146959142592596		0.8984196319097222		0.9849960622476851		0.15251319558564813		0.465693806474537		0.06221573638194444		0.8830875285231481		0.810901139275463		0.7594098916041667		0.9987600930023148		0.998600375298611		0.9972770135185185		0.664980932287037		0.6756936277731481		0.5799700680972222		0.5588817257638888		0.9849960622476851		3.645833333333342		3.520833333333341		3.9375000000000107		3.479166666666674		4.020833333333344		1.781250000000004		1.781250000000004		1.9895833333333388		1.781250000000004		1.8854166666666714		22.724754984162033		53.657485223722254		0.7713049745254635		182.49075245160665		0.2410613067986118		0.05710749841898113		1.718560842333334		261.41996597476873		2062.4155296773824		440.0	
1	98	347.28488295040245		0.6468007525810185		0.4512277510601852		0.9006166970185184		0.9827284214652777		0.15309385553935187		0.448606179287037		0.05952228980092592		0.8908922995393518		0.8188391379861111		0.766781401962963		0.9969972053240741		0.9974200543449073		0.9971922048842592		0.6706569652476851		0.663955844210648		0.5783438638310185		0.5591481719236111		0.9827284214652777		4.041666666666677		4.312500000000006		3.729166666666676		3.354166666666673		3.604166666666675		1.781250000000004		1.781250000000004		1.6770833333333366		1.6770833333333366		1.781250000000004		25.649928762513905		89.70124191841437		0.6419563883449071		188.75055226051632		0.22647230387731554		0.056093683328703854		1.7687424078773146		306.56851542099554		2362.5860669706676		415.0	
1	99	319.10571257926136		0.6099065501666667		0.4307497981759259		0.8939379848125		0.9807512124837963		0.15642215613425925		0.4608691021597222		0.061532247831018516		0.8783702301273147		0.7963507586435186		0.726552347962963		0.9981885722199074		0.9980786372199074		0.9973860693125		0.6744669029976852		0.6717123813842591		0.5812281092523148		0.5572746880162037		0.9807512124837963		3.729166666666676		3.6250000000000084		3.8333333333333433		3.166666666666672		3.770833333333343		1.6770833333333366		1.8854166666666714		1.9895833333333388		1.864583333333338		1.8020833333333375		19.7858088201551		61.23212537055551		0.7384612149467593		172.71982374347004		0.24083333451157363		0.06069466179629627		1.7974305032824058		256.33434431420613		2060.6760616780143		440.0	
1	100	278.6751165359522		0.6254373022013888		0.4427600888333333		0.890502179412037		0.9852693239074074		0.15418702368055556		0.44605896466666667		0.05926826378472222		0.8864155044513888		0.8095167214930555		0.744796268587963		0.9976048819791666		0.9973270460300926		0.9960449300532407		0.6792177887083334		0.6547126070833332		0.5828377036064815		0.5582361030578703		0.9852693239074074		3.87500000000001		3.604166666666675		3.770833333333343		3.562500000000008		4.020833333333344		1.5312500000000022		2.031250000000005		1.5729166666666692		1.781250000000004		1.8854166666666714		24.970637902863405		61.54579145321526		0.6980711531689832		194.10364892566895		0.25454957475231443		0.06732176833101917		1.7501080809976852		283.13557928424524		2190.9375668552543		420.0	
1	101	395.2677536933895		0.636517369712963		0.4343817708726852		0.8779274635787037		0.9796135856944445		0.15268707889120367		0.47403011136805556		0.06321753921759259		0.8909924724236111		0.8133801152199074		0.7549467190810184		0.9943175267962963		0.9936105152685184		0.9929700102916665		0.6597670705208334		0.6694579308912038		0.5650217920300926		0.5688586533981481		0.9796135856944445		3.39583333333334		4.104166666666676		3.8958333333333437		3.3333333333333397		3.7083333333333424		1.781250000000004		1.6770833333333366		1.8854166666666714		1.9895833333333388		1.9895833333333388		20.281704273296274		62.89893916858337		0.8778544821250013		179.46560656840975		0.2766511231018508		0.06159543962499998		1.7076909732175924		265.293390905257		2099.734277568918		445.0	
1	102	303.09797972994267		0.6698882612592593		0.43744551964351847		0.8913764367083333		0.9868108241550926		0.15316617481249997		0.47081615393287035		0.06428901210416667		0.897383533199074		0.8346765961412036		0.783850752412037		0.9974550677222223		0.9969614196666666		0.9973619971412037		0.6631098070393519		0.6708066716967592		0.5687688791736111		0.5728303691828703		0.9868108241550926		4.000000000000011		4.000000000000011		4.125000000000009		3.2708333333333393		4.166666666666675		1.781250000000004		1.9687500000000053		1.8020833333333375		1.781250000000004		1.781250000000004		27.534421691807818		86.3033881283033		0.7291695005949063		177.49993512226166		0.2263672288541666		0.07031380845370325		1.7707468685046317		293.90797511992605		2259.8523025799464		435.0	
1	103	374.8329802297066		0.6143964947546295		0.43439864949999996		0.8826800786481481		0.9859372269305556		0.14684714085648148		0.4579824019837963		0.05940722051157407		0.866591763736111		0.7958328096319444		0.7252722694166667		0.9965342539699074		0.9954131805949074		0.9969900228935185		0.672913954724537		0.6654350173680555		0.5759342475046296		0.558163533875		0.9859372269305556		3.604166666666675		3.9791666666666776		3.3333333333333397		3.7916666666666763		3.437500000000007		1.7187500000000036		1.6770833333333366		1.781250000000004		1.9895833333333388		1.8854166666666714		20.882460470865734		58.306049879868006		0.6751374975879627		185.34977202442582		0.23618240110648347		0.06103021037500099		1.7538595248240758		267.0283096079466		2126.915483623447		432.0	
1	104	298.86801800193473		0.6222149513796296		0.4357259576828703		0.8871699565532407		0.9847403713541667		0.1432103958773148		0.4629719678865741		0.059083941300925924		0.8808457373587962		0.8030166236944444		0.7411121415231482		0.9978830723287037		0.9981387711782407		0.9977792322083333		0.6680797361689815		0.6808583999791666		0.5620453472986111		0.5676083872523148		0.9847403713541667		3.520833333333341		3.8333333333333433		3.520833333333341		3.8541666666666767		3.8333333333333433		1.6770833333333366		1.781250000000004		1.8854166666666714		1.8854166666666714		1.8854166666666714		21.502605770048604		65.33552005277085		0.7542294502083311		174.8952701295972		0.22770501836111093		0.05499075369907364		1.751412799310187		264.29402895563425		2059.8113282635295		435.0	
1	105	433.597310200344		0.6311147508912037		0.44247536684722216		0.8972980962407406		0.9794177782476851		0.1542714478611111		0.48913565133796294		0.06060770267361111		0.8783080847291667		0.8160334790347221		0.7406816784143518		0.9965627622708333		0.9969793757824074		0.9957410341504629		0.6715777208935185		0.6669439634513888		0.5715494044143518		0.5633773072106482		0.9794177782476851		3.6666666666666754		4.083333333333343		3.6666666666666754		3.5000000000000075		3.3750000000000067		1.8854166666666714		1.9895833333333388		1.8854166666666714		1.9895833333333388		1.8854166666666714		21.740193847273165		68.11871952922215		0.718164981497684		165.67574258025238		0.22521584967129646		0.06008028281481468		1.7247676680509272		258.03766888911105		2079.5680849832083		460.0	
1	106	313.6106616260535		0.6719034424421296		0.4377604971319444		0.8914882809374999		0.9835818973194443		0.14782794670138888		0.4720628705		0.05919111310185185		0.8974407459143519		0.8401137759189815		0.7825384672569443		0.9985284678055555		0.9982929491944444		0.9971818491712963		0.6683038057685186		0.6734666207361111		0.5765251355509259		0.5575788719421296		0.9835818973194443		3.916666666666677		3.5833333333333415		4.166666666666675		3.7083333333333424		3.916666666666677		1.781250000000004		1.8854166666666714		1.8854166666666714		1.8854166666666714		1.6770833333333366		27.4026859747454		74.15689177361577		0.7752261189791664		178.73608131980328		0.22363717416666778		0.04917129889351668		1.7173359257986114		282.83739241183576		2192.1765008959655		435.0	
1	107	258.55662387073636		0.6825429220439814		0.44777924971990735		0.8941913318587963		0.9842254189722222		0.14696747003009258		0.46341693916898147		0.05940660792824074		0.9042599040254629		0.8435242855439815		0.7892530262175926		0.9975715822361111		0.998003076898148		0.9979899822893519		0.6758108192037037		0.661752154398148		0.5711135152476852		0.5620301162175926		0.9842254189722222		3.687500000000009		4.06250000000001		4.187500000000008		3.437500000000007		4.395833333333338		1.781250000000004		1.9895833333333388		1.781250000000004		1.781250000000004		1.6770833333333366		28.602468570416686		75.22499727455326		0.7134825280486103		182.40148453923177		0.22214809805092753		0.0463353592314807		1.8270889859861108		288.81585725746794		2217.959171617979		430.0	
1	108	283.17494596817625		0.6230544050833333		0.4392708699236111		0.8923680830972222		0.9847931295671295		0.14714954991898146		0.45507568328472225		0.05692553904166667		0.8807830184398148		0.7931838601064815		0.735687255548611		0.9978407829236111		0.9983942092245369		0.9980768719004629		0.6737795109490741		0.6715670892430555		0.5885771932638889		0.5453128150578703		0.9847931295671295		3.8958333333333437		3.7500000000000093		4.104166666666676		3.208333333333339		3.437500000000007		1.4687500000000018		1.781250000000004		1.7604166666666705		1.8020833333333375		2.093750000000004		22.138295954300954		72.26492579109714		0.6773128590046297		195.2020447886644		0.21272909269444484		0.05845341009259258		1.753332128912036		292.09436493207176		2292.0090753232007		425.0	
1	109	309.88154971445744		0.6512467096412037		0.4441194531851852		0.9052263322175926		0.9837339442152777		0.15352018072222223		0.4490117380023148		0.05666381114351851		0.8837834205300926		0.8136708999328703		0.7518645785069443		0.9985147640601852		0.9981543244189814		0.997954703011574		0.6639474756412036		0.6822834195324073		0.5662374520347222		0.5732138677476851		0.9837339442152777		3.479166666666674		4.083333333333343		4.187500000000008		3.437500000000007		3.604166666666675		1.8854166666666714		1.781250000000004		1.8854166666666714		1.5729166666666692		1.8854166666666714		26.991719135039343		72.87430809402095		0.8595006689282407		174.5803228026692		0.21492719299537105		0.058862672837963315		1.737755760435185		277.10246913393087		2185.231721687488		430.0	
1	110	318.53523480232184		0.6110059379166666		0.43466716318055554		0.8888830663402778		0.979670866462963		0.1449363285185185		0.48265186524305553		0.06273179136805555		0.8770523935347221		0.785644151900463		0.7140615438125		0.9969168484722222		0.9981252924560184		0.9976274739768518		0.6829858134027778		0.6684291860254629		0.5807682563425925		0.5454372798657406		0.979670866462963		3.8541666666666767		3.479166666666674		3.312500000000006		3.312500000000006		3.8333333333333433		1.781250000000004		1.7604166666666705		2.010416666666672		1.8854166666666714		1.8854166666666714		18.20241233806942		44.18963903144215		0.7657802363101841		180.49338787961597		0.21897425665509293		0.05258506800231535		1.7985942520902765		245.5023988055303		1964.9259000897798		445.0	
1	111	283.8092748561314		0.6280492985486111		0.4500163426388889		0.889900642412037		0.9873454531157406		0.14826380333564815		0.4526727477754629		0.06092636466898148		0.8683853825300926		0.8014029048310185		0.7485517365694444		0.9980842030856482		0.9978965381944443		0.9980276706712963		0.6582008676944444		0.6684376976736112		0.5541202456759259		0.5824612080231482		0.9873454531157406		3.729166666666676		3.9791666666666776		3.645833333333342		3.5000000000000075		3.7083333333333424		1.5729166666666692		1.781250000000004		1.8854166666666714		1.781250000000004		1.781250000000004		21.80569824746759		55.87314614492363		0.8262159173935189		200.3259180317339		0.2565126077430551		0.04924526330324039		1.7215517024374993		280.6017753072594		2171.6010447491863		420.0	
1	112	317.7164752405684		0.6446743418796296		0.4313981301597222		0.8949442489444445		0.9872941016990741		0.15128578715277777		0.4525414422685185		0.058746694842592595		0.8815282801458334		0.8157814114606481		0.7539296378425926		0.9982010050092592		0.9978836701296296		0.9976540259351852		0.6664440658518518		0.6804332731944444		0.575443539412037		0.5643859778217593		0.9872941016990741		4.187500000000008		3.9791666666666776		3.5833333333333415		3.5416666666666745		3.604166666666675		1.6770833333333366		1.8854166666666714		1.6770833333333366		1.781250000000004		1.8854166666666714		23.39033553842127		88.18269937087513		0.687347412652778		182.16304607453236		0.21920022568287112		0.056999133395832784		1.7844643945393488		296.2648919244167		2332.405584254733		425.0	
1	113	256.6121155336929		0.6490826880902777		0.44213808546759253		0.8993919152800925		0.9870511226481481		0.1531292242523148		0.47172216640046294		0.0605833198912037		0.8853056606180555		0.8246337832129629		0.7677932480208333		0.9973291876157407		0.9965818259513889		0.9970404664166667		0.665915724210648		0.6668559990879629		0.5631892654236111		0.5784786619074074		0.9870511226481481		3.8541666666666767		3.39583333333334		3.562500000000008		4.208333333333341		4.000000000000011		1.781250000000004		1.6770833333333366		1.8854166666666714		1.9895833333333388		1.8854166666666714		25.519228881312543		59.04105256719449		0.734176294784723		182.71690425473858		0.37759886927083264		0.05697380465046324		1.7602680493495388		269.8286038520303		2102.5520055698744		440.0	
1	114	321.7666622378976		0.6844348164583333		0.4507105915254629		0.8992349677245369		0.9852465286018518		0.14577404777777778		0.46655769138888886		0.061444822307870364		0.9044945409097223		0.8462770105578703		0.7954989194884259		0.9974063062037036		0.9970776728518519		0.9972648767060185		0.6599907965439814		0.6759888601805555		0.5678897872199073		0.5648928723773148		0.9852465286018518		4.4791666666666705		4.000000000000011		3.9375000000000107		3.437500000000007		3.916666666666677		1.781250000000004		1.8854166666666714		1.8854166666666714		1.781250000000004		1.8854166666666714		29.713037934733773		92.93502150749546		0.7430712345995378		187.06769710001635		0.256324765206019		0.05716094142823966		1.7164736150856468		312.232462333359		2374.690073436043		440.0	
1	115	322.8067110854921		0.6229208269212962		0.4242851373009259		0.879547612875		0.9825280723078703		0.15597916442824075		0.4700199383287037		0.06138093012731481		0.8821212366064815		0.8071151752592592		0.747769788261574		0.9978591065694443		0.9984969103587963		0.9975195843842593		0.6655876090138888		0.6724432167129629		0.5695214803379629		0.570754117238426		0.9825280723078703		4.104166666666676		3.645833333333342		3.6666666666666754		3.5416666666666745		3.354166666666673		1.6770833333333366		1.8854166666666714		1.8854166666666714		1.9895833333333388		1.864583333333338		21.156641073189814		71.83016820150459		0.6241187232592592		180.3170142923151		0.21630848515509205		0.04900814862963026		1.7769927784074049		275.75394321730585		2168.136424776096		444.0	
1	116	329.5585262041857		0.6786725777708332		0.4556137341111111		0.8906151554629629		0.9851705096226852		0.1417270243009259		0.47573410371296293		0.061320594634259255		0.9096489694027778		0.8526198310254629		0.7970068357129628		0.9982855993009259		0.9969734402407406		0.9975417870300926		0.6538578776481482		0.6727843344791666		0.5600100436296296		0.568520015136574		0.9851705096226852		3.9375000000000107		3.562500000000008		3.9375000000000107		4.020833333333344		4.395833333333338		1.781250000000004		1.781250000000004		1.6770833333333366		1.8854166666666714		2.093750000000004		28.608026327328712		67.63830254145597		0.761238504884258		193.50955887805296		0.2198525281180557		0.051520201495370566		1.7598318014930545		292.3284782547103		2243.585993272762		440.0	
1	117	306.57477274263584		0.6144487060046295		0.43681722223379627		0.8846796929791666		0.9839349634837963		0.1464099233888889		0.4578683158958333		0.06104223602314814		0.871032116611111		0.8006713679652778		0.7245150655509259		0.9896422486689814		0.9921150193055556		0.9933709622546296		0.6483329362199074		0.6784044239097222		0.5645161145486111		0.567399664673611		0.9839349634837963		3.729166666666676		3.2916666666666727		3.0208333333333375		3.8125000000000098		4.145833333333342		1.6770833333333366		1.781250000000004		1.781250000000004		1.9895833333333388		1.781250000000004		20.41200269407179		35.036215875819465		0.6432165686990738		186.72992647885886		0.3024449924467587		0.057662481657407866		1.8655789834097225		244.74460308251633		1940.3810063222152		430.0	
1	118	277.0134671237594		0.6643022417175926		0.4407929609305555		0.8957154437476851		0.9813896352407406		0.14937818859027777		0.47038553711805553		0.05928730892592592		0.8937262143541665		0.8349417957222223		0.7833267505023148		0.9979138697893518		0.9987467279259259		0.9981725951365741		0.6661862824212962		0.6803338484050926		0.5767697486550926		0.5553951275810185		0.9813896352407406		3.9791666666666776		3.958333333333344		3.354166666666673		4.187500000000008		3.8541666666666767		1.6770833333333366		1.7604166666666705		1.9062500000000049		1.6770833333333366		1.9895833333333388		26.577908582909743		75.62507257321289		0.7722733711342584		188.48243204655543		0.20877814502083486		0.05267017998611034		1.8742898507546293		293.3846466045531		2272.490960898024		430.0	
1	119	271.9213267257233		0.6599355846134258		0.44425596058796296		0.9043514821180555		0.9873585751226852		0.14454764669907405		0.4512116987638889		0.05714372426851852		0.8989059264976852		0.8353754890208333		0.764960761886574		0.9986763868194444		0.9978621385439814		0.9983265308078703		0.6794339003287037		0.6666635299837963		0.567724279912037		0.5664105056759259		0.9873585751226852		3.916666666666677		3.7083333333333424		3.8333333333333433		3.6666666666666754		4.125000000000009		1.781250000000004		1.781250000000004		1.781250000000004		1.6770833333333366		1.6770833333333366		25.035718134391143		79.74538522433339		0.8983278070231477		178.0611613339465		0.2968675292870371		0.05768359378935206		1.8847622629675918		285.6830383564511		2221.482124864619		415.0	
1	120	315.64099979264034		0.675427832		0.4439693659398148		0.8882981925578703		0.9841970829884259		0.16339824122453703		0.47624468341435183		0.06106702943287037		0.9037462899004629		0.8329792844351851		0.7826530840231481		0.9969150877708333		0.9968649929976852		0.9966157332222222		0.6646077254976851		0.6537091283726851		0.5626202703449074		0.5856108438310185		0.9841970829884259		3.6666666666666754		3.479166666666674		4.000000000000011		3.9375000000000107		4.395833333333338		1.864583333333338		1.6770833333333366		1.9062500000000049		1.9895833333333388		1.8854166666666714		28.376941678761572		56.998964423231506		0.7191405923541656		182.76695428473852		0.2641252612129634		0.05235616383333515		1.7350729384259291		270.64943008134503		2079.2614326608223		445.0	
1	121	376.874536498575		0.6397423208564814		0.4421801687986111		0.8962491632986112		0.9783001226875		0.15231478617824074		0.4899145288449074		0.06441407382638889		0.8897959370787036		0.8221508179583333		0.7473085807592592		0.9967904654120371		0.9964039622106481		0.9958239435231481		0.6714806169074073		0.6681925203078704		0.5694801202407407		0.5633150466041666		0.9783001226875		3.687500000000009		3.354166666666673		3.8958333333333437		3.6666666666666754		3.770833333333343		1.9270833333333384		1.8854166666666714		1.9895833333333388		1.9895833333333388		1.8854166666666714		21.498441407856482		56.36019694257867		0.6748679196782416		162.86096664202537		0.23844485954166714		0.05648075742361053		1.7157741368981498		243.1667278064605		1949.3347016790508		462.0	
