Scenario	Replication	([CycleTime].SampleAverage)/1[min]		[TransportToLab].WorkingTime/[TransportToLab].TotalTime		[FillForm].WorkingTime/[FillForm].TotalTime		[TakeX-ray].WorkingTime/[TakeX-ray].TotalTime		[DevelopX-Ray].WorkingTime/[DevelopX-Ray].TotalTime		[Inspection].WorkingTime/[Inspection].TotalTime		[TransportToWard].WorkingTime/[TransportToWard].TotalTime		[MessengerTransfer].WorkingTime/[MessengerTransfer].TotalTime		[Orderly1].WorkingTime/[Orderly1].TotalTime		[Orderly2].WorkingTime/[Orderly2].TotalTime		[Orderly3].WorkingTime/[Orderly3].TotalTime		[X-RayTech1].WorkingTime/[X-RayTech1].TotalTime		[X-RayTech2].WorkingTime/[X-RayTech2].TotalTime		[X-RayTech3].WorkingTime/[X-RayTech3].TotalTime		[X-RayRoom1].WorkingTime/[X-RayRoom1].TotalTime		[X-RayRoom2].WorkingTime/[X-RayRoom2].TotalTime		[DRTech1].WorkingTime/[DRTech1].TotalTime		[DRTech2].WorkingTime/[DRTech2].TotalTime		[DarkRoom1].WorkingTime/[DarkRoom1].TotalTime		[InMonday].SampleAverage		[InTuesday].SampleAverage		[InWednesday].SampleAverage		[InThursday].SampleAverage		[InFriday].SampleAverage		[OutMonday].SampleAverage		[OutTuesday].SampleAverage		[OutWednesday].SampleAverage		[OutThursday].SampleAverage		[OutFriday].SampleAverage		[TransportLabQueue].QueueLengthAverage		[WaitingArea].QueueLengthAverage		[WaitingX-Ray].QueueLengthAverage		[WaitingDevelop].QueueLengthAverage		[InspectionQueue].QueueLengthAverage		[ReturnQueue].QueueLengthAverage		[PatientWardQueue].QueueLengthAverage		[AvgQueueLength].Value		([TransportLabQueue].AverageQueueTime+[WaitingArea].AverageQueueTime+[WaitingX-Ray].AverageQueueTime+[WaitingDevelop].AverageQueueTime+[InspectionQueue].AverageQueueTime+[ReturnQueue].AverageQueueTime+[PatientWardQueue].AverageQueueTime)/1[min]	
1	11	308.1306234205425		0.6964982397708334		0.4474937933310185		0.8876580785717593		0.9832188567129629		0.15632098597453703		0.40604379923379624		0.06162808970138889		0.8917556826944444		0.8280606473310185		0.7821359851087963		0.9986116711388888		0.9978163937731481		0.9981900861064814		0.6560316916203703		0.6711413708124999		0.5751512587708333		0.566467715636574		0.9832188567129629		3.604166666666675		4.145833333333342		3.8333333333333433		4.145833333333342		4.06250000000001		1.656250000000003		1.9062500000000049		1.8854166666666714		1.5729166666666692		1.9895833333333388		27.286361727909714		73.28849756135648		0.8148426324861103		192.22734902116653		0.20197630815046316		0.04620648899305636		1.9079776054236122		295.5712350373355		2264.3498288214	
1	12	289.9146429509629		0.6433913557430556		0.44476134452314814		0.8965273759212963		0.9807236501087963		0.1538420585972222		0.43921005516203704		0.06326990002314814		0.8964244625		0.7860782008680555		0.7288899661134259		0.9980467020439815		0.9973800511041666		0.9977489723703704		0.6686927079583334		0.670541741824074		0.5724322778148148		0.5636414251412037		0.9807236501087963		3.7500000000000093		3.5833333333333415		3.354166666666673		3.8541666666666767		4.020833333333344		1.7604166666666705		1.8020833333333375		1.9895833333333388		1.9895833333333388		1.8854166666666714		20.55849919931482		51.872686867627344		0.7140944661782392		178.56845764592822		0.2645024940277775		0.06059824562731597		1.7852716014699075		253.55960802614584		2009.1491529487141	
1	13	279.3768545363443		0.6634347350810185		0.4417306266504629		0.8861645727175925		0.9878686940833333		0.15173578762037038		0.41925406076157407		0.062041755416666663		0.8879241856111111		0.8116205884976851		0.7587489543217593		0.997126473462963		0.9973134336226851		0.9966773300648147		0.6552612429027778		0.6719476305972222		0.5839619301689815		0.5568991968680556		0.9878686940833333		3.770833333333343		3.958333333333344		4.125000000000009		3.4583333333333406		4.000000000000011		1.5729166666666692		2.197916666666669		1.781250000000004		1.781250000000004		1.8854166666666714		23.7712749656435		69.89994080762956		0.8038927384259266		188.0145239810277		0.23719724877777934		0.05294801498842708		1.784588881467594		284.3271693891827		2190.8657113222166	
1	14	249.24487191262705		0.6421540942638889		0.45075377428703706		0.9011981206342592		0.9833505333749999		0.15883733572916667		0.39949777304398143		0.06073759363194444		0.8629619021851852		0.7784628323981481		0.712906578824074		0.9978226816875		0.9969067655462963		0.9972371733449074		0.6748546980347222		0.6547011625856481		0.5865183697824075		0.558379448462963		0.9833505333749999		3.8333333333333433		3.9375000000000107		3.479166666666674		3.4166666666666736		3.687500000000009		1.7604166666666705		1.8020833333333375		1.9895833333333388		1.781250000000004		1.5729166666666692		22.177444983759266		68.52640443176156		0.6775856833472214		177.31906162309994		0.24469676170138854		0.04586748853935195		1.8684162060763883		270.6147804165837		2129.9141798385613	
1	15	286.08934514913824		0.6343649495972221		0.44005532586342594		0.8980479870949073		0.985129358787037		0.15569006529166665		0.4174040139305556		0.05969449657175926		0.8577012341273148		0.8037308895555555		0.7298888319097222		0.9982505583888889		0.997841504375		0.998144392324074		0.6552551684027778		0.6784539465138889		0.5913695381041667		0.552443841474537		0.985129358787037		4.187500000000008		3.8125000000000098		3.312500000000006		3.520833333333341		3.479166666666674		1.6770833333333366		1.781250000000004		1.8854166666666714		1.9895833333333388		1.781250000000004		19.51270839715972		74.51519826690733		0.6995321521064826		183.03756674558605		0.2338332047245383		0.04615784750694282		1.836871474284723		279.6480348835513		2223.303980835852	
1	16	229.21108310662737		0.6469973229143519		0.44539983954861107		0.8907566089166666		0.9884821784537037		0.15096948881018518		0.40582871789120367		0.06536868259490741		0.8599566501666667		0.7962774523726851		0.7192003600300926		0.9979590110092591		0.9980491186412037		0.9975527939861111		0.6615891595324074		0.6644155915185185		0.5668457962083333		0.5742269674351852		0.9884821784537037		4.06250000000001		3.437500000000007		4.291666666666673		3.5000000000000075		3.479166666666674		1.781250000000004		1.6770833333333366		1.781250000000004		1.8854166666666714		1.781250000000004		22.051459321993033		70.95579477174307		0.7076817648981487		193.65041673122		0.2080972953263869		0.05116424150925865		1.8417751356921326		289.25829196705564		2248.829297366128	
1	17	280.64106983740095		0.6327562243009259		0.4411290914490741		0.892863876925926		0.9803631221782406		0.1447350590347222		0.39611823766666665		0.05976889044675925		0.8673634088472222		0.7771230510925925		0.7262005028541667		0.9984502992291666		0.9976613415949074		0.9977065207337962		0.6716790428541666		0.6780726430162036		0.5529560068101852		0.5738016042708334		0.9803631221782406		3.645833333333342		3.645833333333342		3.87500000000001		3.6666666666666754		3.6250000000000084		1.781250000000004		1.781250000000004		1.781250000000004		1.656250000000003		1.8020833333333375		20.663110022405093		59.82986777572696		0.7496943855347237		187.35851028003253		0.21268444330092529		0.05083971580092483		1.8171952310717563		270.46921741057196		2110.6896108504875	
1	18	305.97717204890125		0.6875656837083333		0.4472722553310185		0.889223926787037		0.9878422884351851		0.16014124669675925		0.43838031965740737		0.0655294575		0.8939477857662036		0.8362688837060185		0.7727781241319444		0.9981178998263888		0.9983043119999999		0.9979462148912036		0.6623226606828704		0.655251852074074		0.5708011632962963		0.5782525628333333		0.9878422884351851		3.8541666666666767		4.06250000000001		3.520833333333341		4.291666666666673		4.020833333333344		1.781250000000004		1.9895833333333388		1.9895833333333388		1.781250000000004		1.9895833333333388		26.004002830486076		82.28015457264101		0.800694079363427		170.5483590808934		0.20269267175231434		0.04692714347453605		1.8422816714212973		281.5224193782797		2163.046682535987	
1	19	243.15221638235516		0.6481748204768517		0.46278784815509255		0.8928900070092592		0.9894071934467592		0.1525140530023148		0.4381640923356482		0.06322120425694444		0.8798929159259259		0.807950222673611		0.7440402716574074		0.9951970463379629		0.9965397634375		0.9962278157407407		0.6571309438912037		0.6484279840509259		0.5644969760254629		0.5784224156574074		0.9894071934467592		3.3750000000000067		3.770833333333343		4.020833333333344		3.8541666666666767		3.9791666666666776		1.781250000000004		1.781250000000004		2.093750000000004		2.093750000000004		1.8854166666666714		21.909319893902758		50.4372164612755		0.6828409375740736		183.0607847373869		0.23613771958101878		0.04922501735185137		1.8418211527847221		257.98120820027583		2011.0277687767075	
1	20	299.20447158871224		0.6383823986319445		0.44822105923379624		0.9005298340300926		0.9793323622106481		0.14916939515972222		0.4187873638009259		0.060300529525462956		0.8695376501388888		0.7920432458518518		0.7293463301018519		0.997458539099537		0.9972636319513889		0.9980710420324074		0.6736042531180555		0.6725031660324073		0.56151528725		0.5687479171481481		0.9793323622106481		3.1458333333333384		4.020833333333344		3.8541666666666767		3.8958333333333437		3.604166666666675		1.8854166666666714		1.5729166666666692		2.093750000000004		1.8854166666666714		1.781250000000004		20.424299075708294		60.32092765090282		0.6948690643657416		172.18282509691448		0.21967955847685125		0.053312405777778724		1.8943475159444427		255.57058080961355		2018.9002279311653	
1	21	267.89614166150983		0.6708968377662037		0.4494849148032407		0.9037265403888888		0.987162968212963		0.1433543901759259		0.40920942637268515		0.060016244807870364		0.8756932437569445		0.8032185046759259		0.7446011640532407		0.9977970679166666		0.9985894257546296		0.9981003937777777		0.6809021294212962		0.6644353964374999		0.5577984089930556		0.5735769215578703		0.987162968212963		4.125000000000009		3.6666666666666754		3.4166666666666736		3.687500000000009		4.354166666666672		1.6770833333333366		1.9895833333333388		1.781250000000004		1.781250000000004		1.6770833333333366		25.541780840958353		72.64498244717122		0.8663563664490741		180.94348517872464		0.23144294123148176		0.042560577768518765		1.7939873189768518		281.8331527300487		2173.685937045968	
1	22	267.3215972611611		0.6315271183611111		0.4508721162430555		0.8855955421666667		0.9817190620046297		0.15243997524074074		0.4221207766759259		0.06456092474768518		0.8623774098425925		0.7953920053217591		0.7158071778425925		0.9976333365694444		0.9982298643356482		0.9974315806805555		0.6699864156226851		0.6538608815416665		0.5514360219583333		0.5846743124421296		0.9817190620046297		3.8333333333333433		3.604166666666675		4.020833333333344		3.4166666666666736		3.645833333333342		1.781250000000004		1.781250000000004		1.9895833333333388		1.9895833333333388		1.781250000000004		22.353685218706016		58.16489300431489		0.851898332692131		184.51270153533335		0.308240146331019		0.05205447907407375		1.7748146505439812		267.7100472206644		2087.990019232501	
1	23	286.72626605819573		0.6597356857847222		0.4335051157222222		0.903892283962963		0.9838658306180554		0.15205713501620371		0.40486249115509254		0.06008243821064815		0.8797545793680555		0.8081935886412036		0.7506325710717592		0.9982249782592592		0.9967393514328703		0.9976076557523148		0.6781817825208333		0.6752148627430554		0.5632691552847222		0.5745190651111111		0.9838658306180554		3.645833333333342		3.562500000000008		4.208333333333341		3.5833333333333415		4.083333333333343		1.6770833333333366		1.781250000000004		1.781250000000004		1.8854166666666714		1.781250000000004		24.221456978488437		74.08457150438196		0.744852710699074		177.57877408437986		0.24682075543518373		0.04957505014814854		1.8255158966388907		278.5047462247363		2186.2545568278797	
1	24	288.86838776462605		0.6600982651481481		0.43615436909259253		0.8972301826921296		0.9831699943842592		0.15992376010648146		0.4240157354513889		0.05977165302546296		0.8867531114722222		0.8095421351527777		0.7522878768171296		0.9976277257685185		0.9975623697638889		0.9966738060833332		0.6816686635300926		0.6556366498101852		0.5767053131782407		0.5690598906412037		0.9831699943842592		4.166666666666675		3.7916666666666763		4.041666666666677		3.1875000000000053		4.000000000000011		1.781250000000004		2.072916666666671		1.9062500000000049		1.781250000000004		1.781250000000004		23.540544244817116		91.97296107614812		0.8487362719953698		164.0009298023218		0.22531696198379753		0.06124780997916671		1.769426794800929		282.19384600006254		2234.4813441329184	
1	25	301.616773083624		0.6378756588564815		0.4256895028194444		0.8957605380949073		0.9861570189236111		0.15120099302546294		0.42029948202546297		0.06024658327777778		0.8807041401921296		0.8013620430138889		0.7360844824884258		0.9987374620439814		0.9986128304351851		0.9972062289259259		0.6748066946412037		0.677772481861111		0.5764320115185184		0.562412715511574		0.9861570189236111		3.9375000000000107		4.125000000000009		3.520833333333341		3.6666666666666754		3.4166666666666736		1.5729166666666692		1.9895833333333388		1.8854166666666714		1.781250000000004		1.781250000000004		20.615856960868022		88.74238171037027		0.7573827541875005		174.86541045742337		0.22837000948379568		0.05055023633564805		1.833227695365741		286.86480981455054		2268.8272571204307	
1	26	256.71346878820395		0.6344841614537037		0.441394578349537		0.8954288819398147		0.9830141778935184		0.15945727763657405		0.43060265900925926		0.06242102203472222		0.8651430146203702		0.7906834624583332		0.7198129676967592		0.9964026647777778		0.9971677834907406		0.9970501658680555		0.6713070005902777		0.6590199393657407		0.5783976494328703		0.5660568737569445		0.9830141778935184		3.8541666666666767		3.7500000000000093		3.6250000000000084		3.39583333333334		3.87500000000001		1.8854166666666714		1.8854166666666714		1.9895833333333388		1.781250000000004		1.8854166666666714		21.02329945649768		63.87417196304397		0.7182854078958338		170.42035214371083		0.24252226093981397		0.050210343724536255		1.8166558166944462		257.9029751315673		2035.5994611008543	
1	27	307.0080577022551		0.6749977016273149		0.43230634620138886		0.892890468150463		0.9845567102592592		0.15531761899768518		0.40223413135416664		0.06166757586805555		0.8935171748634259		0.8229575671990741		0.7624917932476851		0.9986635066782408		0.9981397731597221		0.9978625218287036		0.671221477224537		0.6723121786666666		0.56475042125		0.5760454052916666		0.9845567102592592		3.4166666666666736		4.333333333333339		4.020833333333344		3.87500000000001		4.041666666666677		1.5729166666666692		1.781250000000004		1.781250000000004		1.6770833333333366		2.093750000000004		25.78048816144906		85.12745062572223		0.8011347607800933		187.28216011988198		0.31747795568286996		0.04585204270601909		1.762367224307872		300.79945293484724		2312.41768495359	
1	28	274.2804653009815		0.6430103472800925		0.43774277846296294		0.8865048708287037		0.9830093530694444		0.16900562280555553		0.4229672209861111		0.06221207411342593		0.8668318105902778		0.7888161515023148		0.7208624748333332		0.9971467906712962		0.9971138599490741		0.9969340909652777		0.6719556293773148		0.6491862496435186		0.5804900730555556		0.5737999793217593		0.9830093530694444		3.604166666666675		3.562500000000008		3.7500000000000093		3.8333333333333433		3.729166666666676		1.8854166666666714		1.781250000000004		2.156250000000003		1.7187500000000036		1.8854166666666714		21.445989057881956		61.16141367866435		0.7680019147407404		166.89045618686117		0.2235276639212978		0.05707236813888895		1.8936597526180547		252.21659295890515		1986.9068267710054	
1	29	233.60254904063967		0.6134574535902777		0.43694035322916663		0.8995910918611111		0.9877892041388888		0.14781717149305554		0.4054594324097222		0.060149425407407406		0.8609402285509258		0.7673381042268519		0.7076716818078704		0.9978445736620369		0.9978427855532407		0.9980274625648148		0.677100451263889		0.6664795632430555		0.556026220974537		0.5809950640555556		0.9877892041388888		3.4583333333333406		3.645833333333342		4.208333333333341		2.875000000000003		3.729166666666676		1.6770833333333366		1.781250000000004		1.6770833333333366		1.8854166666666714		1.9895833333333388		19.623996567104125		62.493240166368025		0.6403613361435188		175.689856058558		0.2195597782291666		0.03937571108101896		1.8472757512175924		260.33410559047223		2083.6734259053487	
1	30	309.32804965211744		0.6779651382893519		0.44368428440740737		0.8903099913749999		0.9851768703171296		0.15282883802777777		0.4087909532037037		0.058014945879629624		0.9058940031273147		0.8351841860393519		0.7766024029444444		0.9979189020509258		0.9979673758541666		0.9976402068703702		0.6715855675740741		0.6572934069467592		0.5685933580717593		0.5714104188611111		0.9851768703171296		4.041666666666677		3.7916666666666763		4.187500000000008		3.5000000000000075		4.291666666666673		1.6770833333333366		1.781250000000004		1.8854166666666714		1.6770833333333366		1.8854166666666714		26.334065147236103		85.57391264840065		0.7587952333912047		189.94772371511337		0.22902099560185266		0.044243424446759		1.8026258936712984		304.46136606225934		2318.858139747572	
1		277.8835928126921	11.857790311889612	0.6509510750833334	0.007812061658318018	0.44296052702299377	0.0029116632459814822	0.893340137217361	0.0022353157913346466	0.9847286242921296	0.0010093723256023642	0.15346602610617283	0.00207390705847904	0.41401418965787035	0.0051003644654078984	0.06095831623711419	8.07580758857014E-4	0.8750225676387345	0.005666317693024376	0.8017380016655863	0.006675283958538751	0.7383849865200616	0.008116903765441068	0.9974197220968364	9.11584906502156E-4	0.9974471999020833	5.453038942294215E-4	0.9969767061460649	0.0010774392624011149	0.6695047916979168	0.0030244451344662872	0.6636807330536266	0.0036034421606503703	0.5691462902114196	0.0036825265441595982	0.5707248191443673	0.003060137402336329	0.9847286242921296	0.0010093723256023642	3.7284722222222313	0.10360571956701485	3.8236111111111204	0.09895535873898614	3.833333333333341	0.1121819836413304	3.629861111111119	0.12027199995918111	3.856944444444454	0.0984480510032654	1.7298611111111146	0.04164998700310091	1.8340277777777818	0.04589215376545694	1.8506944444444486	0.05355390570914447	1.827777777777782	0.04501777712755863	1.8680555555555598	0.04604419886592802	22.719096149178856	0.8996784359314084	69.07119768805947	4.514782049185241	0.7503961514699073	0.022457599232836568	181.75280893414745	3.253404890293972	0.23315986136419756	0.010772473150147722	0.048991095779629686	0.002204169465747079	1.8250142420285498	0.015795528988489623	276.16750426066386	5.988888343932226	2153.1342605611626	39.38169290977671
